DATAFLOW,LAST UPDATE,freq,purchase,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Netherlands,2022-Q4,185.89,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Netherlands,2023-Q1,183.14,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Netherlands,2023-Q2,180.92,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Netherlands,2023-Q3,182.91,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Netherlands,2023-Q4,186.07,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Netherlands,2024-Q1,189.87,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Netherlands,2024-Q2,194.81,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Netherlands,2024-Q3,201.98,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Netherlands,2024-Q4,206.31,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Netherlands,2025-Q1,210.27,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Netherlands,2025-Q2,213.35,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Netherlands,2025-Q3,217.61,p,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Poland,2019-Q4,127.06,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Poland,2020-Q1,131.66,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Poland,2020-Q2,134.31,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Poland,2020-Q3,137.06,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Poland,2020-Q4,138.42,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Poland,2021-Q1,141.16,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Poland,2021-Q2,145.50,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Poland,2021-Q3,149.28,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Poland,2021-Q4,155.15,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Poland,2022-Q1,160.30,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Poland,2022-Q2,163.50,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Poland,2022-Q3,167.38,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Poland,2022-Q4,169.64,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Poland,2023-Q1,169.52,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Poland,2023-Q2,175.00,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Poland,2023-Q3,182.88,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Poland,2023-Q4,191.72,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Poland,2024-Q1,200.04,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Poland,2024-Q2,205.92,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Poland,2024-Q3,209.20,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Poland,2024-Q4,211.65,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Poland,2025-Q1,213.20,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Poland,2025-Q2,215.66,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Poland,2025-Q3,217.54,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Portugal,2019-Q4,146.07,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Portugal,2020-Q1,151.67,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Portugal,2020-Q2,154.34,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Portugal,2020-Q3,153.61,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Portugal,2020-Q4,157.69,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Portugal,2021-Q1,161.70,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Portugal,2021-Q2,166.40,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Portugal,2021-Q3,171.30,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Portugal,2021-Q4,175.96,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Portugal,2022-Q1,182.64,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Portugal,2022-Q2,188.31,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Portugal,2022-Q3,193.82,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Portugal,2022-Q4,195.91,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Portugal,2023-Q1,198.55,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Portugal,2023-Q2,204.74,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Portugal,2023-Q3,208.48,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Portugal,2023-Q4,211.27,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Portugal,2024-Q1,212.45,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Portugal,2024-Q2,220.74,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Portugal,2024-Q3,228.89,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Portugal,2024-Q4,235.68,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Portugal,2025-Q1,247.05,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Portugal,2025-Q2,258.78,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Portugal,2025-Q3,269.35,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Romania,2019-Q4,125.49,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Romania,2020-Q1,129.62,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Romania,2020-Q2,129.77,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Romania,2020-Q3,126.38,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Romania,2020-Q4,127.97,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Romania,2021-Q1,131.45,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Romania,2021-Q2,133.61,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Romania,2021-Q3,133.78,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Romania,2021-Q4,137.51,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Romania,2022-Q1,139.82,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Romania,2022-Q2,144.94,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Romania,2022-Q3,143.20,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Romania,2022-Q4,146.83,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Romania,2023-Q1,146.28,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Romania,2023-Q2,145.14,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Romania,2023-Q3,150.02,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Romania,2023-Q4,152.28,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Romania,2024-Q1,154.26,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Romania,2024-Q2,155.06,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Romania,2024-Q3,155.86,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Romania,2024-Q4,158.36,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Romania,2025-Q1,161.75,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Romania,2025-Q2,162.38,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Romania,2025-Q3,166.14,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Sweden,2019-Q4,118.73,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Sweden,2020-Q1,120.20,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Sweden,2020-Q2,120.30,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Sweden,2020-Q3,122.95,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Sweden,2020-Q4,124.99,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Sweden,2021-Q1,128.90,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Sweden,2021-Q2,133.44,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Sweden,2021-Q3,136.89,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Sweden,2021-Q4,138.62,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Sweden,2022-Q1,142.19,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Sweden,2022-Q2,142.86,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Sweden,2022-Q3,138.46,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Sweden,2022-Q4,133.49,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Sweden,2023-Q1,132.37,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Sweden,2023-Q2,133.15,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Sweden,2023-Q3,132.61,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Sweden,2023-Q4,129.59,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Sweden,2024-Q1,130.30,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Sweden,2024-Q2,132.13,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Sweden,2024-Q3,133.00,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Sweden,2024-Q4,132.64,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Sweden,2025-Q1,132.73,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Sweden,2025-Q2,133.01,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Sweden,2025-Q3,133.67,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovenia,2019-Q4,131.62,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovenia,2020-Q1,132.99,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovenia,2020-Q2,135.56,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovenia,2020-Q3,135.65,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovenia,2020-Q4,138.43,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovenia,2021-Q1,142.65,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovenia,2021-Q2,149.21,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovenia,2021-Q3,153.15,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovenia,2021-Q4,160.26,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovenia,2022-Q1,166.93,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovenia,2022-Q2,172.43,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovenia,2022-Q3,176.40,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovenia,2022-Q4,178.83,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovenia,2023-Q1,181.96,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovenia,2023-Q2,185.39,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovenia,2023-Q3,186.33,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovenia,2023-Q4,191.19,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovenia,2024-Q1,195.44,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovenia,2024-Q2,198.33,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovenia,2024-Q3,201.54,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovenia,2024-Q4,205.71,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovenia,2025-Q1,201.66,p,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovenia,2025-Q2,209.31,p,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovenia,2025-Q3,207.03,p,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2019-Q4,137.58,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2020-Q1,142.98,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2020-Q2,143.75,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2020-Q3,145.89,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2020-Q4,147.47,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2021-Q1,145.74,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2021-Q2,150.53,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2021-Q3,157.59,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2021-Q4,163.21,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2022-Q1,166.42,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2022-Q2,175.57,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2022-Q3,180.57,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2022-Q4,179.07,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2023-Q1,178.82,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2023-Q2,171.75,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2023-Q3,173.20,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2023-Q4,176.56,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2024-Q1,173.51,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2024-Q2,178.70,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2024-Q3,183.88,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2024-Q4,190.58,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2025-Q1,194.60,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2025-Q2,198.85,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2025-Q3,208.52,,
